Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,1,2,240,0,22,1,0,1,1714,4,1,58,1,1,1,3,1,-1177.9356652290062,11585,1,0,0,11,3,3,80,1,1,2,3,1,0,0,0
47,1,1,1093,2,9,3,1,1,1716,3,1,82,1,4,7,3,1,-6622.862262402432,24164,7,0,0,11,3,3,80,0,25,3,1,23,5,14,10
26,0,2,390,1,17,4,3,1,1718,4,1,62,1,1,2,3,1,4908.366897279692,6217,1,0,0,15,3,3,80,3,3,3,4,3,2,0,2
45,0,2,1005,1,28,2,5,1,1719,4,0,48,2,4,5,2,2,26091.816840953805,17119,1,0,0,11,3,3,80,0,21,2,3,21,6,8,6
32,0,1,585,1,10,3,1,1,1720,1,1,56,3,1,6,3,1,-19481.699962456943,17360,6,0,0,13,3,1,80,1,10,3,2,5,2,1,3
31,0,2,741,1,2,4,1,1,1721,2,1,69,3,1,2,3,1,-15217.400536487665,18103,1,0,0,14,3,4,80,1,6,2,4,5,2,0,3
41,0,0,552,0,4,3,0,1,1722,3,1,60,1,2,1,2,1,-18533.357412423713,20794,6,0,0,19,3,2,80,1,10,4,3,3,2,1,2
40,0,2,369,1,8,2,1,1,1724,2,0,92,3,2,4,1,1,6455.114341386679,5041,2,0,1,16,3,2,80,1,18,3,3,1,0,0,0
24,0,2,506,1,29,1,3,1,1725,2,1,91,3,1,2,1,0,-8973.807829941814,3622,1,0,0,13,3,2,80,3,6,2,4,6,2,1,2
46,0,2,717,1,13,4,1,1,1727,3,1,34,3,2,0,2,2,24644.315238208746,9697,6,0,0,14,3,4,80,0,19,3,3,10,7,0,9
35,0,2,1370,1,27,4,1,1,1728,4,1,49,3,2,4,3,1,13480.046425689128,5151,2,0,0,16,3,2,80,1,17,3,3,7,7,0,7
30,0,2,793,1,16,1,1,1,1729,2,1,33,3,1,6,4,1,-15510.72432145604,3811,1,0,0,12,3,2,80,1,10,2,2,10,0,0,8
47,0,0,543,2,2,4,2,1,1731,3,1,87,3,2,7,2,1,-14798.6563518646,3536,7,0,0,11,3,4,80,1,4,3,1,1,0,0,0
46,0,2,1277,2,2,3,1,1,1732,3,1,74,3,3,7,4,0,33198.66573911347,5596,4,0,1,12,3,2,80,1,13,5,2,10,6,0,3
36,1,2,1456,2,13,5,2,1,1733,2,1,96,2,2,7,1,0,14673.521294776547,8658,5,0,1,13,3,2,80,3,16,3,3,2,2,2,2
32,1,2,964,2,1,2,1,1,1734,1,1,34,1,2,7,2,2,1359.341750819116,12147,6,0,0,15,3,2,80,0,10,2,3,0,0,0,0
23,0,2,160,1,4,1,3,1,1735,3,0,51,3,1,2,2,2,-70362.9687484534,12862,1,0,0,13,3,3,80,0,3,3,1,3,2,1,2
31,0,1,163,1,24,1,5,1,1736,4,0,30,3,2,4,4,2,-28478.26841976618,6670,2,0,0,20,4,4,80,0,9,3,2,5,4,1,4
39,0,0,792,1,1,3,1,1,1737,4,1,77,3,2,2,4,1,-10191.144012741872,8989,1,0,1,15,3,4,80,1,9,2,3,9,8,5,8
32,0,2,371,2,19,3,1,1,1739,4,1,80,1,3,7,3,1,-7674.885870007944,3840,3,0,0,13,3,3,80,1,10,2,1,4,3,0,2
40,0,2,611,2,7,4,3,1,1740,2,1,88,3,5,3,2,2,20251.00001318546,4349,1,0,0,14,3,2,80,0,21,3,2,21,8,12,8
45,0,2,176,0,4,3,1,1,1744,3,0,56,1,3,1,3,1,46607.06769002902,6595,4,0,0,21,4,3,80,2,9,2,4,5,0,0,3
30,0,1,1312,1,2,4,5,1,1745,4,0,78,2,1,6,1,2,-4727.43683190262,26427,0,0,0,16,3,4,80,0,10,2,3,9,7,0,7
24,0,1,897,0,10,3,3,1,1746,1,1,59,3,1,1,4,1,-76087.01251188142,2097,0,0,0,14,3,4,80,1,3,2,3,2,2,2,1
30,1,1,600,0,8,3,0,1,1747,3,0,66,2,1,1,4,0,48748.94014353786,9732,6,0,0,11,3,3,80,1,6,0,2,4,2,1,2
31,0,2,1003,2,5,3,5,1,1749,1,1,51,3,2,7,3,1,17514.280109267544,20943,1,0,0,19,3,3,80,1,6,3,3,5,2,0,2
27,0,2,1054,1,8,3,3,1,1751,3,0,67,3,1,6,4,2,-48287.94076526041,6152,1,0,0,11,3,3,80,0,6,5,2,6,2,1,4
29,1,2,428,2,9,3,2,1,1752,2,0,52,1,1,8,2,2,10441.798696692145,14630,1,0,0,13,3,3,80,0,2,3,3,2,2,2,2
29,0,1,461,1,1,3,1,1,1753,4,1,70,4,2,0,3,2,-76986.7011672157,23060,8,0,1,12,3,4,80,0,10,5,4,3,2,0,2
30,0,2,979,2,15,2,2,1,1754,3,1,94,2,3,7,1,0,-3574.8570318505226,3088,2,0,0,11,3,1,80,1,12,2,3,7,7,1,7
34,0,2,181,1,2,4,3,1,1755,4,1,97,4,1,6,4,1,-9702.386966294123,5586,0,0,1,14,3,1,80,3,6,3,3,5,0,1,2
33,0,0,1283,2,2,3,2,1,1756,4,0,62,3,2,7,2,2,14017.997301326275,10697,8,0,0,15,3,4,80,0,13,2,2,11,7,1,7
49,0,2,1313,2,11,4,2,1,1757,4,0,80,3,2,7,4,2,13343.175788811997,8191,3,0,0,12,3,3,80,0,8,1,4,5,1,0,4
33,1,2,211,2,16,3,1,1,1758,1,0,74,3,3,7,1,2,5643.438858577147,10092,2,0,1,20,4,3,80,0,11,2,2,0,0,0,0
38,0,1,594,1,2,2,3,1,1760,3,0,75,2,1,2,2,1,-12986.013065461866,15963,4,0,0,14,3,2,80,1,9,4,2,6,1,0,5
31,1,2,1079,2,16,4,2,1,1761,1,1,70,3,3,7,3,1,13250.24098158902,19002,2,0,0,13,3,1,80,3,10,2,3,1,0,0,0
29,0,2,590,1,4,3,5,1,1762,4,0,91,2,1,6,1,0,30619.432903326106,10007,1,0,0,13,3,3,80,1,1,2,3,1,0,0,0
30,0,2,305,1,16,3,1,1,1763,3,1,58,4,2,0,3,1,-13987.981379628316,9128,3,0,0,16,3,3,80,1,10,3,3,7,0,1,7
32,0,0,953,1,5,4,5,1,1764,2,1,65,3,1,6,2,2,-6790.469500799703,17674,2,0,0,14,3,2,80,0,12,3,3,7,7,0,7
38,0,2,833,1,18,3,3,1,1766,2,1,60,1,2,0,4,1,3969.0789115768334,24539,3,0,1,16,3,3,80,1,15,2,3,1,0,1,0
43,1,1,807,1,17,3,5,1,1767,3,1,38,2,1,6,3,1,-17347.611202908054,15587,9,0,1,16,3,4,80,1,6,4,3,1,0,0,0
42,0,2,855,1,12,3,3,1,1768,2,1,57,3,1,2,2,0,-25602.929101675847,8952,8,0,0,22,4,2,80,3,7,6,2,5,3,0,4
55,0,2,478,1,2,3,3,1,1770,3,1,60,2,5,5,1,1,67008.52528010213,19805,8,0,0,12,3,2,80,3,34,2,3,1,0,0,0
33,0,0,775,1,4,3,5,1,1771,4,1,90,3,2,6,2,0,25592.455491066485,6194,5,0,0,15,3,4,80,2,11,2,2,9,8,1,7
41,0,2,548,1,9,4,1,1,1772,3,1,94,3,1,2,1,0,-3696.397710988019,20520,1,0,0,20,4,2,80,2,5,2,3,5,3,0,4
34,0,0,1375,2,10,3,1,1,1774,4,1,87,3,2,7,3,0,-6955.077340289632,12313,1,0,1,14,3,3,80,1,15,3,3,15,14,0,7
53,0,0,661,1,1,4,3,1,1775,1,0,60,2,4,4,3,1,10040.085526121205,22308,4,0,1,20,4,4,80,3,27,2,2,3,2,0,2
43,0,2,244,0,2,3,1,1,1778,2,1,97,3,1,1,4,2,27812.979141118176,5033,0,0,0,13,3,2,80,0,10,5,3,9,7,1,8
34,0,2,511,2,3,2,1,1,1779,4,0,32,1,2,7,4,2,-1423.3247342449886,25353,5,0,0,12,3,1,80,0,6,3,3,2,2,2,2
21,1,2,337,2,7,1,2,1,1780,2,1,31,3,1,8,2,2,-5782.096163688813,4567,1,0,0,13,3,2,80,0,1,3,3,1,0,1,0
38,0,2,1153,1,6,2,4,1,1782,4,0,40,2,1,2,3,1,-77805.9957511618,16376,1,0,0,11,3,2,80,1,5,3,3,5,4,0,4
22,1,2,1294,1,8,1,3,1,1783,3,0,79,3,1,2,1,1,33399.02578059902,15999,1,0,1,17,3,3,80,0,1,6,3,1,0,0,0
31,0,2,196,2,29,4,2,1,1784,1,0,91,2,2,7,4,1,23861.882114300166,13402,1,0,0,14,3,1,80,2,13,3,3,12,7,5,7
51,0,2,942,1,3,3,5,1,1786,1,0,53,3,3,3,3,1,29119.124883427514,22984,2,0,0,11,3,4,80,0,15,2,3,2,2,2,2
37,0,2,589,2,9,2,2,1,1787,2,1,46,2,2,7,2,1,-10656.827368461138,8800,1,0,0,14,3,1,80,2,5,2,3,5,2,0,3
46,0,2,734,1,2,4,3,1,1789,3,1,46,3,5,5,4,0,69291.1419740356,14218,7,0,1,17,3,3,80,1,24,3,3,2,1,2,2
36,0,2,1383,1,10,3,1,1,1790,4,1,90,3,3,0,1,1,67381.44539224391,25949,7,0,1,13,3,4,80,1,15,1,3,12,8,5,7
44,1,1,429,1,1,2,3,1,1792,3,1,99,3,1,6,2,0,-29801.47782140146,11092,1,0,1,12,3,3,80,3,6,2,2,5,3,2,3
37,0,2,1239,0,8,2,4,1,1794,3,1,89,3,2,1,2,0,-31534.87952722382,12832,2,0,0,13,3,3,80,0,19,4,2,10,0,4,7
35,1,2,303,2,27,3,1,1,1797,3,1,84,3,2,7,4,2,23079.459114736354,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
33,0,2,867,1,8,4,1,1,1798,4,1,90,4,1,6,1,1,-51471.39656118153,6076,6,0,0,19,3,2,80,1,14,1,3,10,8,7,6
28,0,2,1181,1,1,3,1,1,1799,3,1,82,3,1,6,4,1,8129.285997074539,5531,1,0,0,11,3,3,80,1,5,6,4,5,3,0,3
39,0,2,1253,1,10,1,3,1,1800,3,1,65,3,3,5,3,2,19477.928827375,7914,7,0,0,21,4,3,80,0,9,3,3,4,3,2,2
46,0,0,849,2,26,2,1,1,1801,2,1,98,2,2,7,2,2,13835.003423700975,25166,8,0,0,15,3,3,80,0,6,3,3,2,2,2,2
40,0,2,616,1,2,2,1,1,1802,3,0,99,3,1,2,1,1,35515.92795447537,25605,4,0,0,17,3,4,80,1,7,5,2,4,3,0,2
42,0,2,1128,1,13,3,3,1,1803,2,1,95,4,2,0,1,1,-33039.39298888538,5696,5,0,0,18,3,3,80,2,10,2,2,0,0,0,0
35,0,0,1180,1,2,2,3,1,1804,2,1,90,3,2,4,4,0,598.028673777907,24442,2,0,0,14,3,3,80,1,15,6,3,7,7,1,7
38,0,0,1336,0,2,3,0,1,1805,1,1,100,3,1,1,2,0,-14949.208500747609,7129,5,0,0,13,3,4,80,3,13,3,3,11,10,3,8
34,1,1,234,1,9,4,1,1,1807,4,1,93,3,2,2,1,1,685.0732981510982,6208,4,0,0,17,3,3,80,1,11,3,2,7,1,0,7
37,1,2,370,1,10,4,3,1,1809,4,1,58,3,2,4,1,2,-1297.9662896858836,4992,1,0,0,15,3,2,80,0,10,4,1,10,3,0,8
39,0,1,766,2,20,3,1,1,1812,3,1,83,3,2,7,4,0,20913.107086684468,19188,2,0,0,18,3,4,80,1,7,6,3,2,1,2,2
43,0,0,343,1,9,3,1,1,1813,1,1,52,3,1,6,3,2,-14544.05335029987,24978,4,0,0,13,3,3,80,0,7,2,2,3,2,1,2
41,0,2,447,1,5,3,1,1,1814,2,1,85,4,2,0,2,2,-29950.352729880105,15530,3,0,0,12,3,1,80,0,11,3,1,3,2,1,2
41,0,2,796,2,4,1,2,1,1815,3,0,81,3,3,7,3,0,4281.075276294648,26458,0,0,1,13,3,4,80,1,23,3,4,22,14,13,5
30,0,2,1092,1,10,3,3,1,1816,1,0,64,3,3,4,3,2,7409.152771238867,2739,9,0,0,14,3,2,80,0,9,3,3,7,7,0,2
26,1,2,920,0,20,2,3,1,1818,4,0,69,3,1,1,2,1,31393.89536930237,6889,0,0,1,11,3,3,80,0,6,3,3,5,1,1,4
46,1,2,261,1,21,2,3,1,1821,4,0,66,3,2,0,2,1,14715.58866539929,10842,4,0,0,22,4,4,80,1,13,2,4,9,7,3,7
40,0,2,1194,1,1,3,1,1,1822,3,0,52,3,2,0,4,0,72308.86841228089,9060,4,0,0,17,3,4,80,1,12,3,3,5,3,0,3
34,0,2,810,2,8,2,5,1,1823,2,1,92,4,2,7,3,1,17159.84583751977,22128,1,0,0,21,4,3,80,2,10,5,3,10,8,4,8
58,0,0,350,2,2,3,3,1,1824,2,1,52,3,4,3,2,0,21302.06931641427,22577,4,0,0,22,4,4,80,1,37,0,2,16,9,14,14
35,0,2,185,1,23,4,3,1,1826,2,1,91,1,1,2,3,1,-18569.44140324716,9696,0,0,0,16,3,2,80,1,6,2,4,5,4,0,3
47,0,2,1001,1,4,3,1,1,1827,3,0,92,2,3,4,2,0,86267.14651240771,19271,8,0,1,12,3,3,80,1,28,4,3,22,11,14,10
40,0,2,750,1,12,3,1,1,1829,2,0,47,3,2,0,1,0,8965.877306723905,10748,2,0,0,12,3,2,80,1,15,3,3,7,4,7,7
54,0,2,431,1,7,4,3,1,1830,4,0,68,3,2,6,4,1,4197.535537618378,15696,4,0,0,15,3,2,80,1,14,2,2,7,1,1,7
31,0,1,1125,2,7,4,2,1,1833,1,0,68,3,3,7,1,1,1356.222742884329,8277,2,0,0,14,3,4,80,2,9,3,3,3,2,2,2
28,0,2,1217,1,1,3,3,1,1834,3,0,67,3,1,6,1,1,40229.03038678544,12719,1,0,0,25,4,3,80,1,3,3,3,3,2,1,2
38,0,2,723,2,2,4,2,1,1835,2,0,77,1,2,8,4,1,-36202.58896869829,4244,2,0,1,20,4,1,80,2,20,4,2,4,2,0,3
26,0,2,572,2,10,3,3,1,1836,3,1,46,3,2,7,4,2,-6358.710743692694,9125,1,0,0,13,3,1,80,0,5,4,3,5,3,1,2
58,0,1,1216,1,15,4,1,1,1837,1,1,87,3,4,5,3,1,3371.851094643471,21624,2,0,1,14,3,2,80,0,23,3,3,2,2,2,2
18,0,0,1431,1,14,3,3,1,1839,2,0,33,3,1,6,3,2,33408.43841861271,8018,1,0,0,16,3,3,80,0,0,4,1,0,0,0,0
31,1,2,359,0,18,5,0,1,1842,4,1,89,4,1,1,1,1,-2679.0335019128042,21495,0,0,0,17,3,3,80,0,2,4,3,1,0,0,0
29,1,2,350,0,13,3,0,1,1844,1,1,56,2,1,1,1,0,-13549.757322060328,3157,4,0,1,15,3,4,80,3,4,3,3,2,2,2,0
45,0,0,589,2,2,4,1,1,1845,3,0,67,3,2,7,3,1,26751.529547381793,19665,4,0,0,22,4,2,80,2,10,3,4,8,7,5,7
36,0,2,430,1,2,4,4,1,1847,4,0,73,3,2,6,2,1,-5244.635939330561,19573,4,0,1,22,4,4,80,1,15,2,3,1,0,0,0
43,0,1,1422,2,2,4,1,1,1849,1,1,92,3,2,7,4,1,31784.45487828979,19246,1,0,0,20,4,3,80,1,7,5,3,7,7,7,7
27,0,1,1297,1,5,2,1,1,1850,4,0,53,3,1,2,4,2,14489.370015232225,19826,0,0,1,14,3,3,80,0,6,3,2,5,4,0,2
29,0,1,574,1,20,1,3,1,1852,4,1,40,3,1,2,4,1,-24582.265494062864,7003,1,0,0,13,3,2,80,0,11,3,4,11,8,3,10
32,0,1,1318,2,10,4,2,1,1853,4,1,79,3,2,7,4,2,-53983.34727919383,26075,8,0,0,13,3,3,80,0,4,2,4,0,0,0,0
42,0,0,355,1,10,4,5,1,1854,3,1,38,3,1,6,3,1,19874.88277684059,6161,3,0,0,22,4,2,80,2,10,1,2,6,3,3,3
47,0,2,207,1,9,4,1,1,1856,2,0,64,3,1,2,3,2,-7083.190978105036,5411,4,0,0,12,3,3,80,0,7,2,3,2,2,2,0
46,0,2,706,1,2,2,1,1,1857,4,1,82,3,3,4,4,0,4589.141004370086,19989,3,0,0,14,3,3,80,1,12,4,2,9,8,4,7
28,0,0,280,0,1,2,1,1,1858,3,1,43,3,1,1,4,0,-3096.6726743889303,10494,1,0,0,15,3,2,80,1,3,2,3,3,2,2,2
29,0,2,726,1,29,1,1,1,1859,4,1,93,1,2,0,3,0,-7658.7812644042915,21143,8,0,0,17,3,4,80,2,11,3,3,7,0,1,6
42,0,2,1142,1,8,3,1,1,1860,4,1,81,3,1,2,3,2,41289.6647781586,13624,4,0,0,13,3,4,80,0,8,3,3,0,0,0,0
32,1,2,414,2,2,4,2,1,1862,3,1,82,2,2,7,2,2,77051.96499395916,26186,7,0,1,12,3,3,80,0,7,3,2,2,2,2,2
46,0,2,1319,2,3,3,5,1,1863,1,0,45,4,4,7,1,0,-20872.366112425552,7739,2,0,0,12,3,4,80,1,25,5,3,19,17,2,8
27,0,2,728,2,23,1,3,1,1864,2,0,36,2,2,8,3,1,41054.43201718794,7018,1,0,0,21,4,4,80,1,9,5,3,9,8,5,8
29,0,2,352,0,6,1,3,1,1865,4,1,87,2,1,1,2,1,39270.658294032786,15434,1,0,0,11,3,4,80,0,1,3,3,1,0,0,0
43,0,2,823,1,6,3,3,1,1866,1,0,81,2,5,3,3,1,46004.8317284204,22539,7,0,0,13,3,4,80,0,21,2,3,16,12,6,14
48,0,2,1224,1,10,3,1,1,1867,4,1,91,2,5,5,2,1,9666.020737582989,13583,4,0,0,12,3,4,80,0,29,3,3,22,10,12,9
29,1,1,459,1,24,2,1,1,1868,4,1,73,2,1,6,4,2,75820.17882926056,14753,1,0,1,24,4,2,80,0,1,3,2,1,0,1,0
46,1,2,1254,2,10,3,1,1,1869,3,0,64,3,3,7,2,1,-8645.67209686239,14011,5,0,0,21,4,3,80,3,14,2,3,8,7,0,7
27,0,1,1131,1,15,3,1,1,1870,4,0,77,2,1,6,1,1,-4034.943498037557,23844,0,0,0,19,3,4,80,1,8,2,2,7,6,7,3
39,0,2,835,1,19,4,4,1,1871,4,1,41,3,2,6,4,0,9489.350774704108,5141,8,0,0,14,3,2,80,3,7,2,3,2,2,2,2
55,0,2,836,1,2,4,5,1,1873,2,1,98,2,1,6,4,1,-378.9398085191674,7975,8,0,0,20,4,2,80,1,19,2,4,5,2,0,4
28,0,2,1172,2,3,3,3,1,1875,2,0,78,3,1,8,2,1,23747.588585332862,3692,1,0,0,19,3,4,80,1,1,3,3,1,0,0,0
30,1,2,945,2,9,3,3,1,1876,2,1,89,3,1,8,4,2,1055.6605203312988,16019,1,0,0,13,3,3,80,0,1,3,2,1,0,0,0
22,1,2,391,1,7,1,1,1,1878,4,1,75,3,1,6,2,2,25417.420098474027,26092,1,0,1,23,4,1,80,0,1,2,3,1,0,0,0
36,0,2,1266,2,10,4,5,1,1880,2,0,63,2,2,7,3,1,-15920.748955018262,6060,1,0,1,13,3,1,80,1,10,4,3,10,9,1,7
31,0,2,311,1,20,3,1,1,1881,2,1,89,3,2,2,3,0,-1015.510182983211,18624,1,0,0,11,3,1,80,1,10,2,3,10,8,0,2
34,0,2,1480,2,4,3,1,1,1882,3,1,64,3,3,7,4,1,11329.030406863072,24444,2,0,1,13,3,4,80,3,9,3,3,5,3,1,0
29,0,2,592,1,7,3,1,1,1883,4,1,59,3,1,2,1,2,-424.41619148419295,19384,3,0,0,14,3,2,80,0,11,2,3,3,2,1,2
37,0,2,783,1,7,4,3,1,1885,4,1,78,3,2,6,1,1,-37411.38177064491,13588,5,0,1,22,4,3,80,1,16,2,3,5,3,0,4
35,0,2,219,1,16,2,4,1,1886,4,0,44,2,2,4,2,1,309.48203476086564,25388,0,0,1,11,3,4,80,0,4,2,3,3,2,0,2
45,0,2,556,1,25,2,1,1,1888,2,0,93,2,2,4,4,1,-48808.98653971291,23888,0,0,0,13,3,4,80,2,10,2,2,9,8,3,8
36,0,1,1213,0,2,1,0,1,1890,2,1,94,2,2,1,4,2,-4307.628443481226,4223,1,0,0,21,4,4,80,0,10,2,2,10,1,0,8
40,0,2,1137,1,1,4,1,1,1892,1,1,98,3,4,3,1,0,12633.531276418405,18991,2,0,0,11,3,1,80,1,22,3,3,19,7,11,16
26,0,2,482,1,1,2,1,1,1893,2,0,90,2,1,6,3,1,11201.67813038605,14908,1,0,1,13,3,3,80,1,1,3,2,1,0,1,0
27,0,2,511,2,2,2,3,1,1898,1,0,89,4,2,7,3,2,10233.949353466633,26997,0,0,0,14,3,2,80,0,9,5,2,8,7,0,7
48,0,1,117,1,22,3,3,1,1900,4,0,58,3,4,3,4,0,-21797.92841739874,2437,3,0,0,11,3,2,80,1,24,3,3,22,17,4,7
44,0,2,170,1,1,4,1,1,1903,2,1,78,4,2,0,1,1,12354.91499746457,9364,2,0,0,15,3,4,80,1,10,5,3,2,0,2,2
34,1,0,967,1,16,4,5,1,1905,4,1,85,1,1,6,1,1,-5641.128413090562,14460,1,0,1,23,4,2,80,1,5,2,3,5,2,3,0
56,1,2,1162,1,24,2,1,1,1907,1,1,97,3,1,2,4,2,-20514.895651890187,10261,1,0,0,16,3,4,80,0,5,3,3,4,2,1,0
36,0,2,335,2,17,2,2,1,1908,3,1,33,2,2,7,2,1,-20033.421100617845,16822,2,0,0,16,3,3,80,2,12,1,1,4,2,1,3
41,0,2,337,2,8,3,2,1,1909,3,0,54,3,2,7,2,1,-1643.0386098873332,26841,5,0,0,21,4,3,80,1,14,3,3,5,4,1,4
42,0,2,1396,1,6,3,3,1,1911,3,1,83,3,3,5,1,1,-15620.544185857765,14842,9,0,0,13,3,2,80,1,18,3,4,13,7,5,7
31,0,2,1079,2,10,2,3,1,1912,3,0,86,3,2,7,4,0,-21316.492594243304,20115,2,0,1,11,3,4,80,1,8,2,3,5,2,1,4
34,0,2,735,2,3,1,3,1,1915,4,0,75,2,2,7,4,1,3890.740573580474,16495,3,0,1,12,3,3,80,0,9,3,2,4,2,0,1
31,0,2,471,1,4,3,3,1,1916,1,0,62,4,1,2,3,0,-9934.85953863908,16031,8,0,0,12,3,2,80,1,4,0,2,2,2,2,2
26,0,1,1096,1,6,3,4,1,1918,3,1,61,4,1,2,4,1,7162.067495612605,7102,0,0,0,18,3,1,80,1,8,3,3,7,7,7,7
45,0,1,1297,1,1,4,3,1,1922,2,1,44,3,2,0,3,2,15045.2344924993,14511,4,0,0,12,3,3,80,0,12,3,3,4,2,0,3
33,0,2,217,2,10,4,2,1,1924,2,1,43,3,2,7,3,2,-34863.48925453783,10410,1,0,0,14,3,2,80,0,10,2,2,10,4,0,9
28,0,1,783,2,1,2,1,1,1927,3,1,42,2,2,7,4,1,2091.8206294640404,19255,1,0,1,12,3,3,80,1,7,2,3,7,7,0,7
29,1,1,746,2,24,3,5,1,1928,3,1,45,4,1,8,1,2,-8206.191900404021,10642,1,0,0,17,3,4,80,0,1,3,3,1,0,0,0
39,0,0,1251,2,21,4,1,1,1929,1,0,32,1,2,7,3,1,13614.916427580014,3987,6,0,0,19,3,3,80,1,10,1,3,3,2,1,2
27,0,2,1354,1,2,4,5,1,1931,2,1,41,3,1,6,2,1,-22525.69959169788,6073,1,0,0,11,3,3,80,1,6,3,2,5,3,1,2
34,0,1,735,1,22,4,4,1,1932,3,1,86,2,2,6,4,1,5236.855299367778,26496,1,0,1,15,3,2,80,0,16,3,3,15,10,6,11
28,1,2,1475,2,13,2,2,1,1933,4,0,84,3,2,7,3,2,20134.25881171391,23352,3,0,1,11,3,4,80,0,6,0,3,2,0,2,2
47,0,0,1169,1,14,4,5,1,1934,3,1,64,3,2,6,2,1,-20180.32951671365,2125,8,0,0,18,3,3,80,1,16,4,4,8,7,1,7
56,0,2,1443,2,11,5,2,1,1935,4,0,89,2,2,7,1,1,18231.26253296485,20328,4,0,0,16,3,3,80,1,6,3,3,0,0,0,0
39,0,2,867,1,9,2,3,1,1936,1,1,87,3,2,4,1,1,-512.7469768995115,12315,1,0,0,25,4,4,80,1,10,3,3,10,0,7,9
38,0,1,1394,1,8,3,3,1,1937,4,0,58,2,2,6,2,0,-4708.650881097186,18115,1,0,1,16,3,3,80,1,20,3,3,20,11,0,7
58,0,2,605,2,21,3,1,1,1938,4,0,72,3,4,3,4,1,-821.816572249023,11761,4,0,1,13,3,3,80,1,29,2,2,1,0,0,0
32,1,1,238,1,5,2,1,1,1939,1,0,47,4,1,6,3,2,1584.2466009557784,15318,3,0,1,14,3,1,80,0,8,2,3,4,1,0,3
38,0,2,1206,1,9,2,1,1,1940,2,1,71,3,1,6,4,0,35608.45014980246,14293,2,0,0,19,3,4,80,2,10,0,4,5,2,0,3
49,0,1,1064,1,2,1,1,1,1941,2,1,42,3,5,5,4,1,51858.12233827094,13738,3,0,0,15,3,4,80,0,28,3,3,5,4,4,3
42,0,2,419,2,12,4,2,1,1943,2,1,77,3,2,7,4,0,-36172.513221842644,2900,3,0,1,12,3,3,80,2,14,4,3,0,0,0,0
27,1,1,1337,0,22,3,0,1,1944,1,0,58,2,1,1,2,1,-4730.223776130776,19555,1,0,0,12,3,1,80,0,1,2,3,1,0,0,0
35,0,2,682,2,18,4,3,1,1945,2,1,71,3,2,7,1,1,19653.36649183924,15975,0,0,0,16,3,4,80,1,6,2,1,5,3,0,4
28,0,0,1103,1,16,3,3,1,1947,3,1,49,3,1,6,3,2,10064.380205294685,2122,1,0,0,14,3,3,80,0,5,3,2,5,3,1,4
31,0,0,976,1,3,2,3,1,1948,3,1,48,3,1,6,1,0,14828.263595692442,3995,1,0,1,13,3,4,80,1,4,3,4,4,2,2,3
36,0,0,1351,1,9,4,1,1,1949,1,1,66,4,1,2,2,1,47449.11807560689,9238,1,0,0,22,4,2,80,0,5,3,3,5,4,0,2
34,0,2,937,2,1,3,2,1,1950,1,1,32,3,3,7,4,2,32144.575786518373,6770,1,0,0,21,4,1,80,0,14,3,2,14,8,2,1
34,0,2,1239,2,13,4,3,1,1951,4,1,39,3,3,7,3,0,-28258.521871553945,22914,1,0,0,18,3,3,80,1,9,2,2,8,7,1,1
26,0,2,157,1,1,3,3,1,1952,3,1,95,3,1,2,1,2,10285.67305607532,20006,0,0,0,13,3,4,80,0,8,6,2,7,7,7,6
29,0,2,136,1,1,3,1,1,1954,1,1,89,3,2,0,1,1,31495.13616146744,6225,0,0,0,12,3,1,80,1,6,5,2,5,3,0,2
32,0,0,1146,1,15,4,3,1,1955,3,0,34,3,2,0,4,0,52282.97443706206,16542,5,0,0,18,3,2,80,1,9,6,3,5,1,1,2
31,0,1,1125,1,1,3,1,1,1956,4,1,48,1,2,6,1,1,5378.401727560061,5771,1,0,0,21,4,2,80,0,10,6,3,10,8,8,7
28,1,2,1404,1,17,3,5,1,1960,3,1,32,2,1,2,4,0,-8326.078290593101,18779,5,0,0,12,3,1,80,1,6,2,2,4,1,0,3
38,0,2,1404,2,1,3,1,1,1961,1,1,59,2,1,8,1,2,9385.803242495276,11473,4,0,0,14,3,1,80,0,20,3,2,1,0,0,0
35,0,2,1224,2,7,4,1,1,1962,3,0,55,3,2,7,4,1,32214.45177899471,13586,1,0,1,11,3,4,80,0,10,2,3,10,8,0,9
27,0,2,954,2,9,3,2,1,1965,4,1,44,3,2,7,4,2,11571.518128184733,5099,1,0,0,14,3,1,80,0,7,5,3,7,7,0,7
32,0,2,1373,1,5,4,1,1,1966,4,1,56,2,2,4,4,2,131469.24402382743,10138,8,0,0,24,4,2,80,0,8,1,3,1,0,0,0
31,1,1,754,2,26,4,2,1,1967,1,1,63,3,2,7,4,1,6735.299370940247,21075,1,0,1,11,3,3,80,0,10,4,3,10,7,0,8
